"","Continent","Country","Province","Day","Total.Detected","Active","Active.Hospitalized","Cumulative.Hospitalized","Total.Detected.Deaths","Active.Ventilated"
"399","Africa","Chad","None","2020-07-13",875,30,10,122,75,1
"400","Africa","Chad","None","2020-07-14",875,28,9,122,75,1
"401","Africa","Chad","None","2020-07-15",875,26,9,122,75,1
"402","Africa","Chad","None","2020-07-16",875,25,9,122,75,1
"403","Africa","Chad","None","2020-07-17",876,24,8,122,75,1
"404","Africa","Chad","None","2020-07-18",876,22,8,122,75,1
"405","Africa","Chad","None","2020-07-19",876,21,8,122,75,1
"406","Africa","Chad","None","2020-07-20",876,20,7,122,75,1
"407","Africa","Chad","None","2020-07-21",876,19,7,122,75,1
"408","Africa","Chad","None","2020-07-22",876,18,7,122,75,0
"409","Africa","Chad","None","2020-07-23",876,17,6,122,75,0
"410","Africa","Chad","None","2020-07-24",876,16,6,122,75,0
"411","Africa","Chad","None","2020-07-25",876,15,6,122,75,0
"412","Africa","Chad","None","2020-07-26",876,14,5,122,75,0
"413","Africa","Chad","None","2020-07-27",876,13,5,122,75,0
"414","Africa","Chad","None","2020-07-28",876,12,5,122,75,0
"415","Africa","Chad","None","2020-07-29",876,12,5,122,75,0
"416","Africa","Chad","None","2020-07-30",876,11,5,122,75,0
"417","Africa","Chad","None","2020-07-31",876,10,4,122,75,0
"418","Africa","Chad","None","2020-08-01",876,10,4,122,75,0
"419","Africa","Chad","None","2020-08-02",876,9,4,122,75,0
"420","Africa","Chad","None","2020-08-03",876,9,4,122,75,0
"421","Africa","Chad","None","2020-08-04",876,8,4,122,75,0
"422","Africa","Chad","None","2020-08-05",876,8,3,122,75,0
"423","Africa","Chad","None","2020-08-06",876,7,3,122,75,0
"424","Africa","Chad","None","2020-08-07",876,7,3,122,75,0
"425","Africa","Chad","None","2020-08-08",876,6,3,122,75,0
"426","Africa","Chad","None","2020-08-09",876,6,3,122,75,0
"427","Africa","Chad","None","2020-08-10",876,6,3,122,75,0
"428","Africa","Chad","None","2020-08-11",876,5,3,122,75,0
"429","Africa","Chad","None","2020-08-12",876,5,3,122,75,0
"430","Africa","Chad","None","2020-08-13",876,5,2,122,75,0
"431","Africa","Chad","None","2020-08-14",876,5,2,122,75,0
"432","Africa","Chad","None","2020-08-15",876,4,2,122,75,0
"433","Africa","Comoros","None","2020-06-29",327,130,24,47,3,5
"434","Africa","Comoros","None","2020-06-30",339,133,25,49,3,5
"435","Africa","Comoros","None","2020-07-01",351,136,25,51,4,5
"436","Africa","Comoros","None","2020-07-02",363,140,26,53,4,5
"437","Africa","Comoros","None","2020-07-03",375,143,27,55,4,5
"438","Africa","Comoros","None","2020-07-04",388,146,27,56,4,5
"439","Africa","Comoros","None","2020-07-05",400,148,28,58,4,5
"440","Africa","Comoros","None","2020-07-06",412,151,28,60,4,5
"441","Africa","Comoros","None","2020-07-07",424,153,29,62,4,5
"442","Africa","Comoros","None","2020-07-08",437,156,29,64,4,6
"443","Africa","Comoros","None","2020-07-09",449,158,30,66,4,6
"444","Africa","Comoros","None","2020-07-10",461,160,30,67,4,6
"445","Africa","Comoros","None","2020-07-11",473,161,31,69,4,6
"446","Africa","Comoros","None","2020-07-12",485,163,31,71,4,6
"447","Africa","Comoros","None","2020-07-13",497,164,31,73,5,6
"448","Africa","Comoros","None","2020-07-14",509,165,32,75,5,6
"449","Africa","Comoros","None","2020-07-15",521,166,32,76,5,6
"450","Africa","Comoros","None","2020-07-16",532,167,32,78,5,6
"451","Africa","Comoros","None","2020-07-17",543,167,32,80,5,6
"452","Africa","Comoros","None","2020-07-18",554,168,33,81,5,6
"453","Africa","Comoros","None","2020-07-19",565,168,33,83,5,6
"454","Africa","Comoros","None","2020-07-20",576,168,33,85,5,6
"455","Africa","Comoros","None","2020-07-21",587,167,33,86,5,6
"456","Africa","Comoros","None","2020-07-22",597,167,33,88,5,6
"457","Africa","Comoros","None","2020-07-23",607,166,33,89,5,6
"458","Africa","Comoros","None","2020-07-24",617,165,33,91,6,6
"459","Africa","Comoros","None","2020-07-25",626,164,33,92,6,6
"460","Africa","Comoros","None","2020-07-26",636,163,33,94,6,6
"461","Africa","Comoros","None","2020-07-27",645,162,32,95,6,6
"462","Africa","Comoros","None","2020-07-28",654,160,32,96,6,6
"463","Africa","Comoros","None","2020-07-29",662,158,32,98,6,6
"464","Africa","Comoros","None","2020-07-30",671,157,32,99,6,6
"465","Africa","Comoros","None","2020-07-31",679,155,32,100,6,5
"466","Africa","Comoros","None","2020-08-01",686,153,31,101,6,5
"467","Africa","Comoros","None","2020-08-02",694,150,31,102,6,5
"468","Africa","Comoros","None","2020-08-03",701,148,31,103,6,5
"469","Africa","Comoros","None","2020-08-04",708,146,30,104,6,5
"470","Africa","Comoros","None","2020-08-05",715,143,30,105,7,5
"471","Africa","Comoros","None","2020-08-06",722,141,30,106,7,5
"472","Africa","Comoros","None","2020-08-07",728,138,29,107,7,5
"473","Africa","Comoros","None","2020-08-08",734,135,29,108,7,5
"474","Africa","Comoros","None","2020-08-09",740,133,28,109,7,5
"475","Africa","Comoros","None","2020-08-10",746,130,28,110,7,4
"476","Africa","Comoros","None","2020-08-11",751,127,27,111,7,4
"477","Africa","Comoros","None","2020-08-12",756,124,27,112,7,4
"478","Africa","Comoros","None","2020-08-13",761,121,26,112,7,4
"479","Africa","Comoros","None","2020-08-14",766,118,26,113,7,4
"480","Africa","Comoros","None","2020-08-15",770,115,25,114,7,4
"481","Africa","Congo (Brazzaville)","None","2020-06-29",1102,264,52,161,35,9
"482","Africa","Congo (Brazzaville)","None","2020-06-30",1120,264,52,164,36,9
"483","Africa","Congo (Brazzaville)","None","2020-07-01",1138,265,52,166,37,9
"484","Africa","Congo (Brazzaville)","None","2020-07-02",1156,265,53,169,37,9
"485","Africa","Congo (Brazzaville)","None","2020-07-03",1173,265,53,171,38,9
"486","Africa","Congo (Brazzaville)","None","2020-07-04",1190,265,53,174,38,9
"487","Africa","Congo (Brazzaville)","None","2020-07-05",1207,265,53,177,39,9
"488","Africa","Congo (Brazzaville)","None","2020-07-06",1224,264,53,179,40,9
"489","Africa","Congo (Brazzaville)","None","2020-07-07",1241,264,53,182,40,9
"490","Africa","Congo (Brazzaville)","None","2020-07-08",1258,263,53,184,41,9
"491","Africa","Congo (Brazzaville)","None","2020-07-09",1274,262,53,187,41,9
"492","Africa","Congo (Brazzaville)","None","2020-07-10",1290,261,53,189,42,9
"493","Africa","Congo (Brazzaville)","None","2020-07-11",1306,260,53,191,42,9
"494","Africa","Congo (Brazzaville)","None","2020-07-12",1322,259,53,194,43,9
"495","Africa","Congo (Brazzaville)","None","2020-07-13",1338,257,52,196,44,9
"496","Africa","Congo (Brazzaville)","None","2020-07-14",1353,256,52,198,44,9
"497","Africa","Congo (Brazzaville)","None","2020-07-15",1368,254,52,201,45,9
"498","Africa","Congo (Brazzaville)","None","2020-07-16",1383,253,52,203,45,9
"499","Africa","Congo (Brazzaville)","None","2020-07-17",1398,251,52,205,46,9
"500","Africa","Congo (Brazzaville)","None","2020-07-18",1412,249,51,207,46,9
"501","Africa","Congo (Brazzaville)","None","2020-07-19",1426,247,51,209,47,9
"502","Africa","Congo (Brazzaville)","None","2020-07-20",1440,244,51,211,47,9
"503","Africa","Congo (Brazzaville)","None","2020-07-21",1453,242,50,214,48,8
"504","Africa","Congo (Brazzaville)","None","2020-07-22",1467,240,50,216,48,8
"505","Africa","Congo (Brazzaville)","None","2020-07-23",1480,237,50,217,49,8
"506","Africa","Congo (Brazzaville)","None","2020-07-24",1493,235,49,219,49,8
"507","Africa","Congo (Brazzaville)","None","2020-07-25",1505,232,49,221,50,8
"508","Africa","Congo (Brazzaville)","None","2020-07-26",1518,229,48,223,50,8
"509","Africa","Congo (Brazzaville)","None","2020-07-27",1530,226,48,225,51,8
"510","Africa","Congo (Brazzaville)","None","2020-07-28",1542,223,47,227,51,8
"511","Africa","Congo (Brazzaville)","None","2020-07-29",1553,220,47,228,52,8
"512","Africa","Congo (Brazzaville)","None","2020-07-30",1564,217,46,230,52,8
"513","Africa","Congo (Brazzaville)","None","2020-07-31",1575,214,46,232,52,7
"514","Africa","Congo (Brazzaville)","None","2020-08-01",1586,211,45,233,53,7
"515","Africa","Congo (Brazzaville)","None","2020-08-02",1597,208,45,235,53,7
"516","Africa","Congo (Brazzaville)","None","2020-08-03",1607,205,44,237,54,7
"517","Africa","Congo (Brazzaville)","None","2020-08-04",1617,202,44,238,54,7
"518","Africa","Congo (Brazzaville)","None","2020-08-05",1627,198,43,239,54,7
"519","Africa","Congo (Brazzaville)","None","2020-08-06",1636,195,43,241,55,7
"520","Africa","Congo (Brazzaville)","None","2020-08-07",1645,192,42,242,55,7
"521","Africa","Congo (Brazzaville)","None","2020-08-08",1654,188,41,244,56,6
"522","Africa","Congo (Brazzaville)","None","2020-08-09",1663,185,41,245,56,6
"523","Africa","Congo (Brazzaville)","None","2020-08-10",1672,181,40,246,56,6
"524","Africa","Congo (Brazzaville)","None","2020-08-11",1680,178,39,247,57,6
"525","Africa","Congo (Brazzaville)","None","2020-08-12",1688,175,39,249,57,6
"526","Africa","Congo (Brazzaville)","None","2020-08-13",1696,171,38,250,57,6
"527","Africa","Congo (Brazzaville)","None","2020-08-14",1703,168,38,251,58,6
"528","Africa","Congo (Brazzaville)","None","2020-08-15",1711,164,37,252,58,6
"529","Africa","Congo (Kinshasa)","None","2020-06-29",6792,1849,364,1011,152,66
"530","Africa","Congo (Kinshasa)","None","2020-06-30",6915,1850,365,1029,155,65
"531","Africa","Congo (Kinshasa)","None","2020-07-01",7037,1849,366,1047,158,65
"532","Africa","Congo (Kinshasa)","None","2020-07-02",7157,1847,367,1065,160,65
"533","Africa","Congo (Kinshasa)","None","2020-07-03",7276,1844,367,1083,163,65
"534","Africa","Congo (Kinshasa)","None","2020-07-04",7392,1839,368,1101,165,65
"535","Africa","Congo (Kinshasa)","None","2020-07-05",7508,1833,367,1118,168,65
"536","Africa","Congo (Kinshasa)","None","2020-07-06",7621,1826,367,1135,170,64
"537","Africa","Congo (Kinshasa)","None","2020-07-07",7733,1817,367,1152,173,64
"538","Africa","Congo (Kinshasa)","None","2020-07-08",7842,1807,366,1168,175,64
"539","Africa","Congo (Kinshasa)","None","2020-07-09",7950,1796,365,1184,177,63
"540","Africa","Congo (Kinshasa)","None","2020-07-10",8056,1784,363,1200,179,63
"541","Africa","Congo (Kinshasa)","None","2020-07-11",8160,1771,362,1216,182,62
"542","Africa","Congo (Kinshasa)","None","2020-07-12",8261,1757,360,1231,184,62
"543","Africa","Congo (Kinshasa)","None","2020-07-13",8361,1741,358,1246,186,61
"544","Africa","Congo (Kinshasa)","None","2020-07-14",8459,1725,356,1261,188,60
"545","Africa","Congo (Kinshasa)","None","2020-07-15",8554,1708,354,1275,190,60
"546","Africa","Congo (Kinshasa)","None","2020-07-16",8648,1690,351,1289,192,59
"547","Africa","Congo (Kinshasa)","None","2020-07-17",8739,1671,348,1303,194,58
"548","Africa","Congo (Kinshasa)","None","2020-07-18",8829,1651,345,1316,196,58
"549","Africa","Congo (Kinshasa)","None","2020-07-19",8916,1631,342,1329,198,57
"550","Africa","Congo (Kinshasa)","None","2020-07-20",9001,1609,339,1342,200,56
"551","Africa","Congo (Kinshasa)","None","2020-07-21",9084,1588,336,1354,202,55
"552","Africa","Congo (Kinshasa)","None","2020-07-22",9164,1565,332,1367,203,54
"553","Africa","Congo (Kinshasa)","None","2020-07-23",9243,1542,328,1378,205,54
"554","Africa","Congo (Kinshasa)","None","2020-07-24",9320,1518,325,1390,207,53
"555","Africa","Congo (Kinshasa)","None","2020-07-25",9394,1494,321,1401,208,52
"556","Africa","Congo (Kinshasa)","None","2020-07-26",9467,1470,316,1412,210,51
"557","Africa","Congo (Kinshasa)","None","2020-07-27",9537,1445,312,1422,211,50
"558","Africa","Congo (Kinshasa)","None","2020-07-28",9605,1420,308,1433,213,49
"559","Africa","Congo (Kinshasa)","None","2020-07-29",9672,1394,304,1443,214,48
"560","Africa","Congo (Kinshasa)","None","2020-07-30",9736,1368,299,1452,216,47
"561","Africa","Congo (Kinshasa)","None","2020-07-31",9798,1342,295,1462,217,46
"562","Africa","Congo (Kinshasa)","None","2020-08-01",9859,1316,290,1471,218,45
"563","Africa","Congo (Kinshasa)","None","2020-08-02",9917,1290,285,1479,220,44
"564","Africa","Congo (Kinshasa)","None","2020-08-03",9974,1263,280,1488,221,43
"565","Africa","Congo (Kinshasa)","None","2020-08-04",10029,1237,276,1496,222,42
"566","Africa","Congo (Kinshasa)","None","2020-08-05",10082,1210,271,1504,223,41
"567","Africa","Congo (Kinshasa)","None","2020-08-06",10133,1183,266,1512,224,40
"568","Africa","Congo (Kinshasa)","None","2020-08-07",10182,1157,261,1519,225,40
"569","Africa","Congo (Kinshasa)","None","2020-08-08",10230,1130,256,1526,226,39
"570","Africa","Congo (Kinshasa)","None","2020-08-09",10276,1104,251,1533,227,38
"571","Africa","Congo (Kinshasa)","None","2020-08-10",10321,1078,246,1540,228,37
"572","Africa","Congo (Kinshasa)","None","2020-08-11",10364,1051,241,1546,229,36
"573","Africa","Congo (Kinshasa)","None","2020-08-12",10405,1025,236,1553,230,35
"574","Africa","Congo (Kinshasa)","None","2020-08-13",10445,1000,231,1559,231,34
"575","Africa","Congo (Kinshasa)","None","2020-08-14",10483,974,226,1564,232,33
"576","Africa","Congo (Kinshasa)","None","2020-08-15",10520,949,221,1570,232,32
"577","Africa","Cote d'Ivoire","None","2020-06-29",9123,3179,590,1368,79,114
"578","Africa","Cote d'Ivoire","None","2020-06-30",9441,3284,609,1416,82,118
"579","Africa","Cote d'Ivoire","None","2020-07-01",9769,3392,629,1465,84,122
"580","Africa","Cote d'Ivoire","None","2020-07-02",10107,3504,650,1516,87,126
"581","Africa","Cote d'Ivoire","None","2020-07-03",10456,3618,672,1568,90,130
"582","Africa","Cote d'Ivoire","None","2020-07-04",10816,3736,694,1622,94,134
"583","Africa","Cote d'Ivoire","None","2020-07-05",11188,3858,716,1678,97,139
"584","Africa","Cote d'Ivoire","None","2020-07-06",11572,3983,740,1736,100,143
"585","Africa","Cote d'Ivoire","None","2020-07-07",11967,4113,764,1795,103,148
"586","Africa","Cote d'Ivoire","None","2020-07-08",12376,4246,789,1856,107,153
"587","Africa","Cote d'Ivoire","None","2020-07-09",12797,4383,814,1919,111,157
"588","Africa","Cote d'Ivoire","None","2020-07-10",13231,4524,841,1985,114,162
"589","Africa","Cote d'Ivoire","None","2020-07-11",13679,4669,868,2052,118,168
"590","Africa","Cote d'Ivoire","None","2020-07-12",14141,4818,896,2121,122,173
"591","Africa","Cote d'Ivoire","None","2020-07-13",14617,4972,924,2193,126,179
"592","Africa","Cote d'Ivoire","None","2020-07-14",15108,5131,954,2266,131,184
"593","Africa","Cote d'Ivoire","None","2020-07-15",15614,5294,985,2342,135,190
"594","Africa","Cote d'Ivoire","None","2020-07-16",16136,5462,1016,2420,140,196
"595","Africa","Cote d'Ivoire","None","2020-07-17",16674,5635,1048,2501,144,202
"596","Africa","Cote d'Ivoire","None","2020-07-18",17229,5812,1082,2584,149,209
"597","Africa","Cote d'Ivoire","None","2020-07-19",17800,5995,1116,2670,154,215
"598","Africa","Cote d'Ivoire","None","2020-07-20",18389,6183,1151,2758,159,222
"599","Africa","Cote d'Ivoire","None","2020-07-21",18996,6377,1187,2849,164,229
"600","Africa","Cote d'Ivoire","None","2020-07-22",19621,6576,1225,2943,170,236
"601","Africa","Cote d'Ivoire","None","2020-07-23",20266,6781,1263,3040,175,243
"602","Africa","Cote d'Ivoire","None","2020-07-24",20929,6991,1302,3139,181,251
"603","Africa","Cote d'Ivoire","None","2020-07-25",21613,7208,1343,3242,187,259
"604","Africa","Cote d'Ivoire","None","2020-07-26",22318,7430,1385,3348,193,267
"605","Africa","Cote d'Ivoire","None","2020-07-27",23043,7659,1428,3456,199,275
"606","Africa","Cote d'Ivoire","None","2020-07-28",23790,7894,1472,3569,206,283
"607","Africa","Cote d'Ivoire","None","2020-07-29",24559,8136,1517,3684,213,292
"608","Africa","Cote d'Ivoire","None","2020-07-30",25351,8385,1564,3803,219,301
"609","Africa","Cote d'Ivoire","None","2020-07-31",26167,8640,1612,3925,226,310
"610","Africa","Cote d'Ivoire","None","2020-08-01",27007,8902,1661,4051,234,319
"611","Africa","Cote d'Ivoire","None","2020-08-02",27871,9172,1712,4181,241,329
"612","Africa","Cote d'Ivoire","None","2020-08-03",28760,9449,1764,4314,249,339
"613","Africa","Cote d'Ivoire","None","2020-08-04",29676,9733,1817,4451,257,349
"614","Africa","Cote d'Ivoire","None","2020-08-05",30618,10025,1872,4593,265,360
"615","Africa","Cote d'Ivoire","None","2020-08-06",31587,10325,1928,4738,273,370
"616","Africa","Cote d'Ivoire","None","2020-08-07",32585,10633,1986,4888,282,381
"617","Africa","Cote d'Ivoire","None","2020-08-08",33611,10949,2046,5042,291,393
"618","Africa","Cote d'Ivoire","None","2020-08-09",34667,11274,2107,5200,300,404
"619","Africa","Cote d'Ivoire","None","2020-08-10",35753,11607,2169,5363,310,416
"620","Africa","Cote d'Ivoire","None","2020-08-11",36869,11949,2234,5530,319,429
"621","Africa","Cote d'Ivoire","None","2020-08-12",38018,12300,2300,5703,329,441
"622","Africa","Cote d'Ivoire","None","2020-08-13",39199,12660,2368,5880,339,454
"623","Africa","Cote d'Ivoire","None","2020-08-14",40413,13029,2437,6062,350,467
"624","Africa","Cote d'Ivoire","None","2020-08-15",41661,13408,2509,6249,361,481
"625","Africa","Djibouti","None","2020-06-29",6020,1676,325,903,62,60
"626","Africa","Djibouti","None","2020-06-30",6128,1680,327,919,64,60
"627","Africa","Djibouti","None","2020-07-01",6235,1684,329,935,66,60
"628","Africa","Djibouti","None","2020-07-02",6342,1687,330,951,68,60
"629","Africa","Djibouti","None","2020-07-03",6448,1689,331,967,69,60
"630","Africa","Djibouti","None","2020-07-04",6553,1691,332,983,71,60
"631","Africa","Djibouti","None","2020-07-05",6658,1691,333,999,73,60
"632","Africa","Djibouti","None","2020-07-06",6760,1690,333,1014,75,60
"633","Africa","Djibouti","None","2020-07-07",6862,1687,334,1029,77,60
"634","Africa","Djibouti","None","2020-07-08",6962,1684,334,1044,79,60
"635","Africa","Djibouti","None","2020-07-09",7061,1680,334,1059,81,59
"636","Africa","Djibouti","None","2020-07-10",7159,1675,333,1074,83,59
"637","Africa","Djibouti","None","2020-07-11",7256,1670,333,1088,85,59
"638","Africa","Djibouti","None","2020-07-12",7352,1664,333,1103,87,59
"639","Africa","Djibouti","None","2020-07-13",7446,1656,332,1117,89,58
"640","Africa","Djibouti","None","2020-07-14",7538,1647,331,1131,91,58
"641","Africa","Djibouti","None","2020-07-15",7629,1638,330,1144,93,58
"642","Africa","Djibouti","None","2020-07-16",7719,1628,329,1158,95,57
